試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2022-02-13,長野GaRons,トヨタモビリティ東京スパークル,3,1,1,15,L,難波宏冶,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-13,長野GaRons,トヨタモビリティ東京スパークル,3,1,1,17,,矢澤雅敦,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2022-02-13,長野GaRons,トヨタモビリティ東京スパークル,3,1,1,18,,笹岡歩夢,3,□,nan,□,□,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2022-02-13,長野GaRons,トヨタモビリティ東京スパークル,3,1,1,19,,奥原蓮,4,■,■,■,■,nan,43,21,5,48.8,37.2,5.25,5,2,2,40.0,0,-,14,0,1,3,3.6,28,16,3,62.5,21
2022-02-13,長野GaRons,トヨタモビリティ東京スパークル,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,117,54,8,46.2,39.3,13.50,21,10,3,47.6,10,2.50,94,2,10,16,3.7,67,34,15,61.9,66
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,2,,鰐川怜児,3,nan,nan,□,□,■,17,9,0,52.9,52.9,3.00,7,3,0,42.9,3,1.00,9,2,0,1,25.0,0,0,0,-,14
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,3,,高井大輝,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,18,1,1,4,9.7,0,0,0,-,1
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,4,,福池凌太,4,■,■,■,■,nan,32,16,3,50.0,40.6,4.00,10,7,1,70.0,0,-,18,0,5,5,0.0,3,1,1,50.0,16
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,5,,浅田潮,4,nan,□,□,□,□,4,2,1,50.0,25.0,0.50,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,2
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,6,,篠原和政,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,7,,石坂ハスナヌ,5,■,■,■,■,■,14,7,1,50.0,42.9,1.40,0,0,0,-,3,0.60,13,0,0,4,7.7,1,1,0,100.0,10
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,9,,荻野颯大,5,■,■,■,■,■,27,10,2,37.0,29.6,2.00,0,0,0,-,1,0.20,15,0,3,3,0.0,1,0,1,50.0,11
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,10,,柳生大成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,11,L,新関忠稀,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,39,28,1,73.1,0
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,14,,小林雅治,5,■,■,■,■,■,11,3,0,27.3,27.3,0.60,0,0,0,-,1,0.20,12,0,1,3,4.2,2,1,0,50.0,4
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,15,L,難波宏冶,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,17,,矢澤雅敦,4,□,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-,0
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,18,,笹岡歩夢,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,19,,奥原蓮,5,■,■,■,■,■,50,24,3,48.0,42.0,4.80,5,4,0,80.0,1,0.20,19,2,2,5,14.5,47,28,8,68.1,27
2022-02-19,長野GaRons,近畿クラブスフィーダ,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,156,71,10,45.5,39.1,14.20,22,14,1,63.6,9,1.80,112,5,12,26,7.6,94,60,11,69.7,85
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,1,,山本映樹,3,nan,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,5.0,0,0,0,-,0
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,3,,河戸俊亮,5,■,■,■,■,■,11,6,1,54.5,45.5,1.20,0,0,0,-,1,0.20,15,0,0,5,8.3,1,0,0,0.0,7
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,4,,藤川佳大,3,nan,nan,■,■,■,15,9,0,60.0,60.0,3.00,0,0,0,-,0,-,12,0,1,2,2.1,15,9,0,60.0,9
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,9,,北村宏樹,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,1,0,0,0.0,0
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,11,,本多駿,2,■,■,nan,nan,nan,5,3,0,60.0,60.0,1.50,1,0,0,0.0,0,-,8,0,2,4,6.2,5,1,1,30.0,3
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,13,,那須野裕進,2,■,■,nan,nan,nan,3,2,0,66.7,66.7,1.00,1,0,0,0.0,0,-,4,0,1,0,-6.2,0,0,0,-,2
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,14,L,荒木琢真,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,24,4,74.3,0
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,18,,後藤陸翔,5,■,■,■,■,■,55,30,5,54.5,45.5,6.00,11,7,0,63.6,4,0.80,15,0,5,2,-5.0,42,23,7,63.1,34
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,21,,武田大直,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,25,,小磯智紀,5,■,■,■,■,■,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,19,1,2,3,6.6,0,0,0,-,1
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,29,,江口颯人,5,■,■,■,■,■,32,16,3,50.0,40.6,3.20,11,3,2,27.3,6,1.20,13,0,0,3,5.8,0,0,0,-,22
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,32,,東影夏海,3,nan,nan,■,■,■,9,4,0,44.4,44.4,1.33,0,0,0,-,5,1.67,9,0,1,0,-2.8,0,0,0,-,9
2022-02-19,近畿クラブスフィーダ,長野GaRons,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,132,70,10,53.0,45.5,14.00,24,10,2,41.7,16,3.20,108,1,13,23,3.2,99,57,12,63.6,87
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,1,,岩阪健太郎,3,■,■,■,nan,nan,6,3,0,50.0,50.0,1.00,0,0,0,-,1,0.33,10,1,2,0,5.0,2,0,0,0.0,5
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,2,,為我井太也,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,4,2,-6.2,0,0,0,-,0
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,3,,紅林宏輝,3,■,■,■,nan,nan,20,8,1,40.0,35.0,2.67,6,3,1,50.0,0,-,9,0,4,1,-8.3,18,9,3,58.3,8
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,4,,西河孝太,3,■,■,■,nan,nan,29,11,4,37.9,24.1,3.67,4,2,1,50.0,1,0.33,8,0,0,0,0.0,3,1,1,50.0,12
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,6,,大貫智博,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,9,L,東拓巳,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,11,6,60.9,0
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,14,,岸海斗,3,□,□,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,2,2,0,100.0,0
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,15,,新山駿,3,■,■,■,nan,nan,12,1,2,8.3,-8.3,0.33,0,0,0,-,0,-,6,0,3,0,-12.5,13,7,4,69.2,1
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,16,,西岡泰成,3,■,■,■,nan,nan,10,5,3,50.0,20.0,1.67,2,2,0,100.0,3,1.00,11,0,0,1,2.3,1,1,0,100.0,8
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,17,,筧颯斗,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,18,,鈴木浩大,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,21,,伊藤優介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,22,,松枝寿明,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,トヨタモビリティ東京スパークル,アイシンティルマーレ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,80,28,10,35.0,22.5,9.33,12,7,2,58.3,5,1.67,57,1,14,5,-2.2,62,31,14,61.3,34
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,1,,滝沢優樹,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,3,,水野将司,3,■,■,■,nan,nan,11,8,0,72.7,72.7,2.67,0,0,0,-,1,0.33,10,0,0,1,2.5,0,0,0,-,9
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,4,,斎藤総人,3,■,■,■,nan,nan,26,8,2,30.8,23.1,2.67,5,2,0,40.0,0,-,11,1,3,2,6.8,24,15,6,75.0,9
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,5,,井澤大輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,6,,新保遥己,3,■,■,■,nan,nan,28,12,3,42.9,32.1,4.00,10,4,1,40.0,2,0.67,6,0,1,1,0.0,0,0,0,-,14
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,7,,久保下航平,3,■,■,■,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,1,0.33,16,3,4,4,18.8,0,0,0,-,4
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,8,L,安田剛,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,9,,佐々木優汰,3,■,■,■,nan,nan,6,2,2,33.3,0.0,0.67,0,0,0,-,0,-,13,0,1,2,1.9,0,0,0,-,2
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,10,L,鈴木康平,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,3,1,58.3,0
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,12,,山下直樹,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,15,,杉本峻作,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,16,,菅原幸紀,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,1,0,0,0.0,0
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,21,,岡森怜夢,3,■,■,■,nan,nan,22,8,1,36.4,31.8,2.67,4,1,0,25.0,1,0.33,10,0,0,2,5.0,12,9,3,87.5,9
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,23,,谷直也,1,nan,nan,□,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2022-02-19,アイシンティルマーレ,トヨタモビリティ東京スパークル,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,95,39,9,41.1,31.6,13.00,19,7,1,36.8,5,1.67,73,4,10,14,6.8,43,27,10,74.4,48
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,2,,鰐川怜児,3,■,■,■,nan,nan,29,11,2,37.9,31.0,3.67,11,3,1,27.3,2,0.67,9,0,0,1,2.8,0,0,0,-,13
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,3,,高井大輝,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0,0,-,0
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,4,,福池凌太,3,■,■,■,nan,nan,14,5,2,35.7,21.4,1.67,2,1,1,50.0,0,-,9,0,1,3,5.6,18,6,3,41.7,5
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,5,,浅田潮,3,■,■,■,nan,nan,14,4,0,28.6,28.6,1.33,0,0,0,-,0,-,10,0,0,1,2.5,5,2,0,40.0,4
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,6,,篠原和政,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,7,,石坂ハスナヌ,3,■,■,■,nan,nan,13,8,1,61.5,53.8,2.67,0,0,0,-,2,0.67,9,0,1,3,5.6,3,2,1,83.3,10
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,9,,荻野颯大,1,□,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0,0
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,10,,柳生大成,2,nan,■,■,nan,nan,5,4,0,80.0,80.0,2.00,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-,4
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,11,L,新関忠稀,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,13,3,63.0,0
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,14,,小林雅治,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,15,L,難波宏冶,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,17,,矢澤雅敦,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,18,,笹岡歩夢,3,□,□,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,0,-,7,0,0,0,0.0,1,0,0,0.0,2
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,19,,奥原蓮,2,■,nan,□,nan,nan,6,1,0,16.7,16.7,0.50,0,0,0,-,0,-,2,0,1,1,0.0,7,4,0,57.1,1
2022-02-20,長野GaRons,アイシンティルマーレ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,87,35,5,40.2,34.5,11.67,13,4,2,30.8,4,1.33,58,0,4,11,3.0,59,27,7,51.7,39
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,1,,滝沢優樹,3,□,□,□,nan,nan,1,0,1,0.0,-100.0,-,1,0,1,0.0,0,-,5,2,0,1,45.0,0,0,0,-,2
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,3,,水野将司,3,■,■,■,nan,nan,8,5,0,62.5,62.5,1.67,0,0,0,-,2,0.67,9,0,0,3,8.3,0,0,0,-,7
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,4,,斎藤総人,3,■,■,■,nan,nan,25,10,1,40.0,36.0,3.33,4,3,0,75.0,0,-,14,1,2,2,7.1,32,17,8,65.6,11
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,5,,井澤大輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,6,,新保遥己,3,■,■,■,nan,nan,19,13,2,68.4,57.9,4.33,7,5,1,71.4,2,0.67,14,1,4,6,10.7,0,0,0,-,16
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,7,,久保下航平,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,11,2,3,2,15.9,0,0,0,-,3
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,8,L,安田剛,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,9,,佐々木優汰,3,■,■,■,nan,nan,6,1,0,16.7,16.7,0.33,0,0,0,-,1,0.33,9,0,0,2,5.6,0,0,0,-,2
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,10,L,鈴木康平,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,2,4,57.1,0
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,12,,山下直樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,15,,杉本峻作,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,16,,菅原幸紀,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,21,,岡森怜夢,3,■,■,■,nan,nan,24,16,1,66.7,62.5,5.33,9,8,0,88.9,0,-,11,2,1,5,27.3,15,6,6,60.0,18
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,23,,谷直也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,アイシンティルマーレ,長野GaRons,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,84,45,5,53.6,47.6,15.00,21,16,2,76.2,6,2.00,73,8,10,21,14.7,54,25,18,63.0,59
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,1,,山本映樹,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,0
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,3,,河戸俊亮,4,■,■,■,■,nan,11,6,1,54.5,45.5,1.50,0,0,0,-,4,1.00,7,0,0,1,3.6,0,0,0,-,10
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,4,,藤川佳大,3,nan,■,■,■,nan,18,6,1,33.3,27.8,2.00,0,0,0,-,1,0.33,13,2,4,1,9.6,18,10,1,58.3,9
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,9,,北村宏樹,4,□,□,□,□,nan,3,2,1,66.7,33.3,0.50,0,0,0,-,0,-,13,0,1,1,0.0,3,3,0,100.0,2
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,11,,本多駿,1,■,nan,nan,nan,nan,6,2,1,33.3,16.7,2.00,0,0,0,-,2,2.00,3,0,0,1,8.3,1,0,0,0.0,4
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,13,,那須野裕進,1,■,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,14,L,荒木琢真,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,15,5,79.5,0
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,18,,後藤陸翔,4,■,■,■,■,nan,32,18,3,56.2,46.9,4.50,6,4,0,66.7,5,1.25,14,0,0,4,7.1,17,12,3,79.4,23
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,21,,武田大直,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,25,,小磯智紀,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,3,0.75,17,1,0,2,8.8,0,0,0,-,6
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,29,,江口颯人,4,■,■,■,■,nan,18,7,2,38.9,27.8,1.75,2,0,0,0.0,0,-,7,0,0,0,0.0,0,0,0,-,7
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,32,,東影夏海,3,nan,■,■,■,nan,10,6,1,60.0,50.0,2.00,0,0,0,-,1,0.33,10,0,0,1,2.5,0,0,0,-,7
2022-02-20,近畿クラブスフィーダ,トヨタモビリティ東京スパークル,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,102,49,10,48.0,38.2,12.25,8,4,0,50.0,16,4.00,96,3,5,12,4.9,61,40,9,73.0,68
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,1,,岩阪健太郎,4,■,■,■,■,nan,13,6,2,46.2,30.8,1.50,0,0,0,-,0,-,13,3,1,1,23.1,3,3,0,100.0,9
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,2,,為我井太也,4,■,■,■,■,nan,5,1,0,20.0,20.0,0.25,0,0,0,-,1,0.25,16,1,3,5,9.4,0,0,0,-,3
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,3,,紅林宏輝,4,■,■,■,■,nan,34,12,2,35.3,29.4,3.00,2,0,0,0.0,0,-,15,0,5,1,-6.7,30,19,6,73.3,12
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,4,,西河孝太,4,■,■,■,■,nan,27,11,2,40.7,33.3,2.75,10,4,1,40.0,0,-,11,0,1,1,0.0,4,3,1,87.5,11
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,6,,大貫智博,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,9,L,東拓巳,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,13,2,77.8,0
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,15,,新山駿,4,■,■,■,■,nan,20,10,1,50.0,45.0,2.50,0,0,0,-,0,-,10,0,2,0,-5.0,30,19,6,73.3,10
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,16,,西岡泰成,4,■,■,■,■,nan,24,10,4,41.7,25.0,2.50,1,0,0,0.0,1,0.25,11,2,1,1,18.2,5,4,0,80.0,13
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,17,,筧颯斗,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,21,,伊藤優介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-20,トヨタモビリティ東京スパークル,近畿クラブスフィーダ,1,3,0,22,,松枝寿明,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
